"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Face Pull",,"",2,"normal",25,11,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Face Pull",,"",3,"normal",25,12,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Preacher Curl (Machine)",,"",0,"normal",50,8,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Preacher Curl (Machine)",,"",1,"normal",52.5,7,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Preacher Curl (Machine)",,"",2,"normal",55,5,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Skullcrusher (Barbell)",,"",0,"normal",49,8,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Skullcrusher (Barbell)",,"",1,"normal",49,8,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Skullcrusher (Barbell)",,"",2,"normal",51.5,6,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Seated Incline Curl (Dumbbell)",0,"",0,"normal",15,12,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Seated Incline Curl (Dumbbell)",0,"",1,"normal",17.5,7,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Seated Incline Curl (Dumbbell)",0,"",2,"normal",17.5,6,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Triceps Pushdown",0,"",0,"normal",40,11,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Triceps Pushdown",0,"",1,"normal",42.5,10,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Triceps Pushdown",0,"",2,"normal",45,8,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Hammer Curl (Cable)",1,"",0,"normal",33.75,9,,,
"Piątek - Barki i łapy","22 May 2026, 18:55","22 May 2026, 20:31","","Single Arm Triceps Pushdown (Cable)",1,"",0,"normal",12.5,10,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Bench Press (Barbell) Hipertrofia",,"",0,"normal",90,12,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Bench Press (Barbell) Hipertrofia",,"",1,"normal",92.5,10,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Bench Press (Barbell) Hipertrofia",,"",2,"normal",92.5,9,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Lat Pulldown (Cable)",,"",0,"normal",85.5,10,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Lat Pulldown (Cable)",,"",1,"normal",89,10,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Lat Pulldown (Cable)",,"",2,"normal",92.5,8,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Lat Pulldown (Cable)",,"",3,"normal",92.5,7,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Incline Chest Press (Machine)",,"",0,"normal",100,10,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Incline Chest Press (Machine)",,"",1,"normal",105,8,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Incline Chest Press (Machine)",,"",2,"normal",110,8,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Incline Chest Press (Machine)",,"",3,"normal",115,6,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Iso-Lateral High Row (Machine)",,"",0,"normal",92.5,10,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Iso-Lateral High Row (Machine)",,"",1,"normal",102.5,10,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Iso-Lateral High Row (Machine)",,"",2,"normal",112.5,10,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Butterfly (Pec Deck)",,"",0,"normal",91.5,12,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Butterfly (Pec Deck)",,"",1,"normal",98.5,10,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Butterfly (Pec Deck)",,"",2,"normal",103,9,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Pullover (Machine)",,"",0,"normal",80,12,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Pullover (Machine)",,"",1,"normal",87.5,10,,,
"Czwartek - Góra - Hipertrofia","21 May 2026, 18:41","21 May 2026, 21:08","","Pullover (Machine)",,"",2,"normal",92.5,9,,,
"Środa - Dzień cardio","20 May 2026, 18:35","20 May 2026, 19:20","","Treadmill",,"",0,"normal",,,3.54,2700,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Warm Up",,"",0,"normal",,,,850,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Squat (Barbell)",,"Glebokosc do poprawy, w ostatnim powotrzeniu ostatniej serii walka o zycie",0,"normal",140,6,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Squat (Barbell)",,"Glebokosc do poprawy, w ostatnim powotrzeniu ostatniej serii walka o zycie",1,"normal",142.5,5,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Squat (Barbell)",,"Glebokosc do poprawy, w ostatnim powotrzeniu ostatniej serii walka o zycie",2,"normal",142.5,5,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Romanian Deadlift (Barbell)",,"",0,"normal",125,8,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Romanian Deadlift (Barbell)",,"",1,"normal",135,8,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Romanian Deadlift (Barbell)",,"",2,"normal",145,6,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Hack Squat (Machine)",,"",0,"normal",132.5,8,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Hack Squat (Machine)",,"",1,"normal",135,6,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Hack Squat (Machine)",,"",2,"normal",135,6,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Leg Extension (Machine)",,"",0,"normal",72.5,11,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Leg Extension (Machine)",,"",1,"normal",75,10,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Leg Extension (Machine)",,"",2,"normal",75,10,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Lying Leg Curl (Machine)",,"",0,"normal",47.5,10,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Lying Leg Curl (Machine)",,"",1,"normal",50,8,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Lying Leg Curl (Machine)",,"",2,"normal",50,7,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Hip Adduction (Machine)",,"",0,"normal",90,11,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Hip Adduction (Machine)",,"",1,"normal",100,8,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Cable Crunch",,"",0,"normal",47.5,12,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Cable Crunch",,"",1,"normal",48.75,11,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Cable Crunch",,"",2,"normal",51.25,9,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Cable Core Pallof Press",,"",0,"normal",17.5,7,,,
"Wtorek - Dół","19 May 2026, 19:08","19 May 2026, 21:02","","Cable Core Pallof Press",,"",1,"normal",18.75,7,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Bench Press (Barbell)",,"",0,"normal",95,8,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Bench Press (Barbell)",,"",1,"normal",97.5,7,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Bench Press (Barbell)",,"",2,"normal",100,6,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Bench Press (Barbell)",,"",3,"normal",100,6,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Pull Up",,"",0,"normal",,6,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Pull Up",,"",1,"normal",,6,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Pull Up",,"",2,"normal",,6,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Pull Up",,"",3,"normal",,6,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Incline Bench Press (Dumbbell)",,"",0,"normal",45,7,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Incline Bench Press (Dumbbell)",,"",1,"normal",45,6,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Incline Bench Press (Dumbbell)",,"",2,"normal",45,6,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Dumbbell Row",,"",0,"normal",47.5,10,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Dumbbell Row",,"",1,"normal",47.5,11,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Dumbbell Row",,"",2,"normal",47.5,12,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Low Cable Fly Crossovers",,"",0,"normal",12.5,12,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Low Cable Fly Crossovers",,"",1,"normal",13.75,12,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Low Cable Fly Crossovers",,"",2,"normal",15,9,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Single Arm Cable Row",,"",0,"normal",42.5,10,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Single Arm Cable Row",,"",1,"normal",45,9,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Single Arm Cable Row",,"",2,"normal",47.5,8,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Bicep Curl (Cable)",,"",0,"normal",28.75,11,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Bicep Curl (Cable)",,"",1,"normal",30,9,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Triceps Rope Pushdown",,"",0,"normal",26.25,10,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Triceps Rope Pushdown",,"",1,"normal",28.75,10,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Lateral Raise (Machine)",,"",0,"normal",55,10,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Lateral Raise (Machine)",,"",1,"normal",57.5,9,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",20,12,,,
"Poniedziałek - Góra","18 May 2026, 19:10","18 May 2026, 21:41","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",22.5,10,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Pendulum Squat (Machine)",,"",0,"normal",99.2,8,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Pendulum Squat (Machine)",,"",1,"normal",101.7,8,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Pendulum Squat (Machine)",,"",2,"normal",104.2,8,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Single Leg Press (Machine)",,"",0,"normal",103,8,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Single Leg Press (Machine)",,"",1,"normal",113,8,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Single Leg Press (Machine)",,"",2,"normal",123,7,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Single Leg Extensions",,"",0,"normal",23.05,10,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Single Leg Extensions",,"",1,"normal",28.05,8,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Single Leg Extensions",,"",2,"normal",33.05,8,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Standing Leg Curls",,"",0,"normal",28.6,12,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Standing Leg Curls",,"",1,"normal",33.6,10,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Standing Leg Curls",,"",2,"normal",36.1,8,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Hanging Leg Raise",,"W ostatniej za bardzo bujalo, malo stabilizacji i sily",0,"normal",,11,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Hanging Leg Raise",,"W ostatniej za bardzo bujalo, malo stabilizacji i sily",1,"normal",,12,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Hanging Leg Raise",,"W ostatniej za bardzo bujalo, malo stabilizacji i sily",2,"normal",,11,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",0,"normal",39.25,10,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",1,"normal",39.25,10,,,
"Sobota - Nogi - Hipertrofia","16 May 2026, 16:06","16 May 2026, 17:37","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",2,"normal",41,10,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Shoulder Press (Machine Plates)",,"RIR 0",0,"normal",120,10,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Shoulder Press (Machine Plates)",,"RIR 0",1,"normal",130,6,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Shoulder Press (Machine Plates)",,"RIR 0",2,"normal",130,6,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Shoulder Press (Machine Plates)",,"RIR 0",3,"normal",130,6,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Lateral Raise (Dumbbell)",,"",0,"normal",12.5,12,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Lateral Raise (Dumbbell)",,"",1,"normal",12.5,14,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Single Arm Lateral Raise (Cable)",,"",0,"normal",7.5,9,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Single Arm Lateral Raise (Cable)",,"",1,"normal",7.5,10,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Face Pull",,"",0,"normal",22.5,10,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Face Pull",,"",1,"normal",22.5,12,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Face Pull",,"",2,"normal",22.5,12,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Face Pull",,"",3,"normal",25,10,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Preacher Curl (Machine)",,"",0,"normal",47.5,9,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Preacher Curl (Machine)",,"",1,"normal",50,8,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Preacher Curl (Machine)",,"",2,"normal",52.5,6,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Skullcrusher (Barbell)",,"",0,"normal",49,7,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Skullcrusher (Barbell)",,"",1,"normal",49,7,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Skullcrusher (Barbell)",,"",2,"normal",49,7,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Seated Incline Curl (Dumbbell)",,"",0,"normal",15,11,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Seated Incline Curl (Dumbbell)",,"",1,"normal",17.5,6,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Seated Incline Curl (Dumbbell)",,"",2,"normal",17.5,6,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Triceps Pushdown",,"Palłka",0,"normal",37.5,10,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Triceps Pushdown",,"Palłka",1,"normal",40,10,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Triceps Pushdown",,"Palłka",2,"normal",42.5,9,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Hammer Curl (Cable)",,"",0,"normal",32.5,9,,,
"Piątek - Barki i łapy","15 May 2026, 15:29","15 May 2026, 17:08","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",12.5,9,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Bench Press (Barbell) Hipertrofia",,"",0,"normal",90,12,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Bench Press (Barbell) Hipertrofia",,"",1,"normal",90,11,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Bench Press (Barbell) Hipertrofia",,"",2,"normal",90,10,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Lat Pulldown (Cable)",,"Zakres ruchu w ostatnich do poprawy",0,"normal",78.5,10,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Lat Pulldown (Cable)",,"Zakres ruchu w ostatnich do poprawy",1,"normal",85.5,10,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Lat Pulldown (Cable)",,"Zakres ruchu w ostatnich do poprawy",2,"normal",89,9,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Lat Pulldown (Cable)",,"Zakres ruchu w ostatnich do poprawy",3,"normal",92.5,7,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Incline Chest Press (Machine)",,"",0,"normal",100,10,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Incline Chest Press (Machine)",,"",1,"normal",105,8,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Incline Chest Press (Machine)",,"",2,"normal",110,7,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Incline Chest Press (Machine)",,"",3,"normal",112.5,6,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Iso-Lateral High Row (Machine)",,"",0,"normal",90,10,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Iso-Lateral High Row (Machine)",,"",1,"normal",100,10,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Iso-Lateral High Row (Machine)",,"",2,"normal",110,8,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Butterfly (Pec Deck)",,"",0,"normal",89,11,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Butterfly (Pec Deck)",,"",1,"normal",96,10,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Butterfly (Pec Deck)",,"",2,"normal",103,8,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Pullover (Machine)",,"",0,"normal",75,12,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Pullover (Machine)",,"",1,"normal",85,10,,,
"Czwartek - Góra - Hipertrofia","14 May 2026, 18:44","14 May 2026, 21:08","","Pullover (Machine)",,"",2,"normal",90,10,,,
"Środa - Dzień cardio","13 May 2026, 18:42","13 May 2026, 19:28","","Treadmill",,"",0,"normal",,,3.34,2700,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Warm Up",,"",0,"normal",,,,900,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Squat (Barbell)",,"",0,"normal",140,5,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Squat (Barbell)",,"",1,"normal",140,5,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Squat (Barbell)",,"",2,"normal",140,6,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Romanian Deadlift (Barbell)",,"Zakres ruchu do poprawy",0,"normal",122.5,8,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Romanian Deadlift (Barbell)",,"Zakres ruchu do poprawy",1,"normal",132.5,8,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Romanian Deadlift (Barbell)",,"Zakres ruchu do poprawy",2,"normal",142.5,6,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Hack Squat (Machine)",,"",0,"normal",132.5,8,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Hack Squat (Machine)",,"",1,"normal",132.5,8,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Hack Squat (Machine)",,"",2,"normal",132.5,8,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Leg Extension (Machine)",,"",0,"normal",72.5,10,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Leg Extension (Machine)",,"",1,"normal",72.5,10,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Leg Extension (Machine)",,"",2,"normal",72.5,10,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Lying Leg Curl (Machine)",,"",0,"normal",45,11,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Lying Leg Curl (Machine)",,"",1,"normal",47.5,8,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Lying Leg Curl (Machine)",,"",2,"normal",47.5,9,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Hip Adduction (Machine)",,"Druga seria - niedociagniete do konca",0,"normal",90,11,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Hip Adduction (Machine)",,"Druga seria - niedociagniete do konca",1,"normal",100,8,,,
"Wtorek - Dół","12 May 2026, 19:12","12 May 2026, 21:10","","Cable Crunch",,"",0,"normal",46.25,12,,,
